epoch,train_loss,train_rmse,val_rmse,test_rmse,learning_rate
1,7378.451227874189,85.89791182292996,41.943552291999666,26.880910594503355,2e-06
2,2428.8143869090254,49.283003055403285,40.465597295519444,25.539832076097653,4e-06
3,2291.7271210530375,47.871986876833596,38.654171215268235,23.54974331169124,6e-06
4,2097.601447594957,45.79957907612997,35.76591155558746,20.420149655318067,8e-06
5,1836.4680833498915,42.854032318755095,32.12345955724209,17.237807269706366,1e-05
6,1543.814183925245,39.29140096279177,27.993091022206947,15.995761921629912,1.2e-05
7,1313.881356158972,36.24750144306808,24.991828822225603,16.762869973231638,1.4e-05
8,1119.4689097604028,33.45846539275395,23.71273844589561,19.810433346264634,1.6e-05
9,1022.1335181848939,31.97082281611165,23.311719564148166,22.708330520196327,1.8e-05
10,955.9757040630516,30.91885680779278,23.713241021433838,26.17982796374274,2e-05
11,930.7568658153219,30.50830818428244,22.9299847443815,26.478741137216083,2.2000000000000003e-05
12,893.318466776789,29.88843370493036,26.344907622844463,30.807001313632274,2.4e-05
13,849.1461669569405,29.140112717402253,24.24733278659062,28.095056392623196,2.6000000000000002e-05
14,838.3359040202299,28.95403091183747,24.954444622711566,30.547531176799264,2.8e-05
15,809.1661108979771,28.445845223000816,25.217816338302953,29.97109812670862,3e-05
16,769.1612038616515,27.733755748887617,25.084262386713053,31.229182125231702,3.2e-05
17,757.0688668078952,27.51488443303645,25.058250266677522,31.83611194539148,3.4e-05
18,709.927799630133,26.644470442807,25.6745465431487,33.99529932544793,3.6e-05
19,696.1012492198354,26.38373070241711,24.04838787279976,33.46196753860696,3.8e-05
20,635.6406716563338,25.211915270963445,24.44217077029304,30.41079333726011,4e-05
21,602.3869964862754,24.543573401472138,30.027428826653235,41.847766943547846,4.2000000000000004e-05
22,568.9965179638907,23.853647913577955,22.304282559470913,32.02656053449658,4.4000000000000006e-05
23,552.6590039935465,23.508700570851623,24.9662119213876,34.32428430540552,4.6e-05
24,502.85269368312544,22.42437721940151,23.292285240946672,32.41724956299691,4.8e-05
25,465.0847968822811,21.5658247351569,25.143705617798044,38.972068934961754,5e-05
26,426.6804507991651,20.656244809628653,28.455259272274954,40.530383868431485,5.2000000000000004e-05
27,425.06461519093915,20.61709519488342,24.528834662666046,34.5149650279103,5.4000000000000005e-05
28,409.27534340374945,20.23055468431244,26.934471015347118,35.77655518727909,5.6e-05
29,372.70078255075714,19.30545990718279,28.599688058464622,32.121945379905874,5.800000000000001e-05
30,358.9746493319999,18.946626361432585,28.14840345425603,35.81876489183788,6e-05
31,338.73975993421163,18.404884101916746,29.80054872831989,39.33506800412786,6.2e-05
32,330.7582949437764,18.186761554111005,26.40625335790622,35.313256741158035,6.4e-05
33,314.0391016180743,17.721148431532544,25.400789441629314,31.932484761420948,6.6e-05
34,293.2719796356281,17.125185520339958,27.405051448491037,33.34926342785913,6.8e-05
35,279.84700675018604,16.728628382747267,26.828039272964542,30.595228351345206,7.000000000000001e-05
36,281.3055009898501,16.772164386175355,27.554615413314217,32.044531916257505,7.2e-05
37,258.6260391161719,16.081854330185,25.069619291967403,28.27135859215867,7.400000000000001e-05
38,269.11505851205436,16.404726739954008,25.48729891632646,33.032862362152976,7.6e-05
39,259.602829876358,16.112195092149907,27.92478012651585,36.021172374138644,7.8e-05
40,247.02854235618705,15.717141687649148,28.36058301453468,35.39533490094353,8e-05
41,238.245781308761,15.435212367129308,28.13803991196597,32.31250965558384,8.2e-05
42,247.61477064711036,15.735779958923915,27.59679528434162,37.02549602632996,8.400000000000001e-05
43,226.7603217276504,15.058563049034577,26.519623024751464,29.846364347861925,8.6e-05
44,221.84023373995143,14.894302051677574,26.74088444241632,33.573597285658884,8.800000000000001e-05
45,220.07788755629468,14.835022345997851,25.101963744232897,29.198173297101782,9e-05
46,215.92520856921428,14.69439380010498,26.045743302374934,29.282845628894325,9.2e-05
47,198.57543421315955,14.091679655451198,28.383347507300975,35.51686905251757,9.400000000000001e-05
48,205.2735449826639,14.327370510117396,26.50025626668422,28.775264098148728,9.6e-05
49,207.8531537644047,14.417113202793601,26.177234640404187,25.80635574821644,9.8e-05
50,206.04972075148575,14.35443208391557,26.622359331904825,32.01510943298541,0.0001
51,204.28909540519658,14.292973642979058,27.83452913219908,26.428759384866172,0.00010200000000000001
52,192.05572274383624,13.85841704548073,28.130716215779938,32.56593262563318,0.00010400000000000001
