epoch,train_loss,train_rmse,val_rmse,test_rmse,learning_rate
1,12088.402925669063,109.94727339055228,100.87193856894154,78.14837659441437,2e-06
2,11256.642823551389,106.09732702859765,100.77994506081498,78.0529612513395,4e-06
3,11231.860098112953,105.98047033915991,100.59526014009933,77.86140614887998,6e-06
4,11180.981642737079,105.74016132228566,100.30260751902436,77.55768292082824,8e-06
5,11107.777774600516,105.39344267985011,99.88050665437699,77.12004821722454,1e-05
6,11010.972710286322,104.93318197381659,99.35662273671313,76.5768510475577,1.2e-05
7,10891.592009934455,104.36279032826694,98.7124609025179,75.90910759755096,1.4e-05
8,10743.745988008874,103.65204275633968,97.93691966841143,75.10533697334611,1.6e-05
9,10577.002157338407,102.84455335324742,97.01797168002992,74.15340930121629,1.8e-05
10,10376.191950247634,101.86359497950002,95.9420735018532,73.03950727472765,2e-05
11,10142.090089862128,100.70794459903291,94.69523772503834,71.74979997039298,2.2000000000000003e-05
12,9880.856656794753,99.40249804491354,93.26163156045973,70.26890257280387,2.4e-05
13,9583.982305504902,97.89781556311746,91.62116475220566,68.57892064503736,2.6000000000000002e-05
14,9244.621776678581,96.14895608775868,89.64538429410004,66.56829788090116,2.8e-05
15,8858.589150775326,94.12007811969802,87.4950340724101,64.34010923666116,3e-05
16,8443.859023009598,91.89047305962383,85.0676679675833,61.825880446938214,3.2e-05
17,7989.31363219122,89.3829603926837,82.34497114719053,59.009842789860464,3.4e-05
18,7492.5599496639325,86.5595747964587,79.30213975274896,55.85415223521503,3.6e-05
19,6955.299261581327,83.3984367680228,75.92358456101577,52.36223347668847,3.8e-05
20,6392.855716919348,79.95533577439387,72.18154805701887,48.47417396114505,4e-05
21,5786.452245881171,76.06873330548339,68.06471368645583,44.17222717892804,4.2000000000000004e-05
22,5176.977043340969,71.9512132036972,63.57302321503313,39.408999740946356,4.4000000000000006e-05
23,4552.648092915591,67.47331392907414,58.70834780348818,34.05420668436085,4.6e-05
24,3903.0618437124213,62.4744895310854,53.46415920006523,28.628203096909665,4.8e-05
25,3292.723335046998,57.38225619507505,47.82209129257428,23.093019505401124,5e-05
